,movie_id,movie_name,year,genre,overview,director,cast
2566,tt23790602,Naa Saami Ranga,2024.0,"Action, Adventure, Drama",The lives of two brothers from a humble background in a village get wrecked by evil-minded people from an affluent family. Can the protagonist overcome the complicated scenarios and lead a happy life with his loved ones?,Vijay Binni,"Nagarjuna Akkineni, Allari Naresh, Raj Tarun, Ashika Ranganath, Mirnaa"
2567,tt26655359,Malayalee from India,2024.0,"Action, Comedy, Drama",An unemployed young man named Aalparambil Gopi is compelled to embark on a journey away from his home. This unplanned trip ultimately changes the course of his life in a remarkable way.,Dijo Jose Antony,"Nivin Pauly, Dhyan Sreenivasan, Anaswara Rajan, Dijo Jose Antony, Shine Tom Chacko"
2568,tt32677661,Vaar Tahevaar,2024.0,"Comedy, Drama, Family","Two career-focused individuals reluctantly attend a festival and wedding at their families' insistence. As the celebrations unfold, will their priorities shift towards marriage?",Chinmay Purohit,"Monal Gajjar, Parikshit Tamaliya, Tiku Talsania, Kalpana Gagdekar, Purohit Manisha"
2569,tt22167200,Saamaniyan,2024.0,Drama,A villager in his late 50s or early 60s who fights for a cause.,Rahesh,"Ramarajan, Radha Ravi, M.S. Bhaskar, Abarnathi, Arulmani"
2570,tt33022424,Average Student Nani,2024.0,Action,"The Movie is about a very normal guy NANI's four year College life, his Love, fights with Senior students, Family turbulence he navigates through. How the Senior SARA, Junior ANU and the College life transform him and impact his family forms the story.",Pawan Kumar Kothuri,"Pawan Kumar Kothuri, Sahiba Bhasin, Sneha Malviya, Viviya Santh, Rajeev Kanakala"
2571,tt16227370,Pushpaka Vimanam,2024.0,"Action, Comedy, Fantasy",Unknown,Ullas Krishna,"Lenaa, Balu Varghese, Siddique, Sohan Seenulal, Namritha Mv"
2572,tt33183847,Kala Ratri,2024.0,Crime,"Six college friends who started an organic farming business. Fortunately, they planned a business trip to Shimoga. They expected it to be a peaceful pleasure trip, but it turned into a nightmare. How will they escape from this trap?",Murphy Devasy,"Baburaj, Balu Charan, Ganapathi, Jinu Joseph"
2573,tt33307007,Payann. A timeless legacy.,2024.0,Drama,"Follows Christopher Paris, a struggling musician, who discovers that the true harmony of life requires more than just mastering melodies. As he navigates the challenges of the music industry and grapples with personal demons, deceit, and unexpected connections, Christopher is driven by the desire to leave a lasting legacy. The obstacles he faces become the central focus of the story/movie Payann.",Joel Pereira,"Brian Sequeira, Kate Pereira, Jasmine D'Souza, Shaina D'Souza, Melisha Pinto"
2574,tt27216842,Aa Okkati Adakku,2024.0,Drama,"A peculiar new tenant's arrival in a residential community causes upheaval in the lives of a group of family and friends, prompting a significant shift in their dynamics.",Malli Ankam,"Anish Kuruvilla, Ajay, Gautami, Allari Naresh, Vennela Kishore"
2575,tt28085484,Oru Bharatha Sarkar Ulppannam,2024.0,Comedy,A painter's peaceful life with family shifts when he joins a government project,"Nizam Rawther, Ranjith T.V.","Aju Varghese, Gouri Kishan, Jaffer Idukki, Vineeth Chakyar, Shelly Kishore"
2576,tt33241084,Yek Number,2024.0,Drama,"A flamboyant village boy Pratap, an aspiring politician who's struggling to prove his love to his childhood sweetheart Pinky, picks up an unrealistic challenge to win her over. But on his way to prove himself unknowingly he gets thrown into an internationally induced assassination plan of a fiery political leader. Left with no choice but to prove his innocence he chooses the wrong yet the right path, in order to succeed or fail.",Rajesh Mapuskar,"Tejaswini Pandit, Dhairya Gholap, Sayli Patil, Pushkar Shrotri, Nilesh Divekar"
2577,tt33085883,Hahacar,2024.0,Comedy,Hahacar is a situational suspense comedy film that takes you on a ride filled with chaos and drama packed into one night's story.,Pratiksinh Chavda,"Mayur Chauhan, Hemang Shah, Mayank Gadhvi, Chetan Daiya"
2578,tt30320605,Nocturnes,2024.0,Documentary,"Amidst the lush Eastern Himalayan forests, moths convey a mysterious message. Under the cover of night, two inquisitive observers illuminate this clandestine universe, unraveling the secrets whispered by these enigmatic creatures.","Anirban Dutta, Anupama Srinivasan",unknown
2579,tt31410023,Jajabara 2.0,2024.0,Thriller,"When two strangers meet by a fluke they open up about their criminal past. While one retains the crime, the other seeks redemption.",Abhishek Swain,"Devesh Ranjan, Prasanjeet Mohapatra, Sonalli Sharmisstha, B M Baisali, Choudhury Bikash Das"
2580,tt11247622,Schirkoa: In Lies We Trust,2024.0,"Animation, Fantasy, Sci-Fi",A bored office worker may have accidentally sparked a revolution in a bizarre dystopian world.,Ishan Shukla,"Golshifteh Farahani, Asia Argento, Gaspar Noé, Anurag Kashyap, Karan Johar"
2581,tt30138224,Swargandharv Sudhir Phadke,2024.0,Drama,"Sudhir Phadke, affectionately known as 'Babujee', was born in Kolhapur. Despite life's vagaries forcing him to wander, he never stopped making music, even in adversity, ultimately becoming a legendary singer and composer.",Yogesh Deshpande,"Sunil Barve, Mrunmayee Deshpande, Vibhawari Deshpande, Dheeresh Joshi, Hrishikesh Joshi"
2582,tt33454418,Bharga,2024.0,Drama,"This is a beautiful emotional story on the basis of Father - Daughter bonding. Soumendu Sanyal is School Teacher; very kind hearted person and SocialWorker. His daughter Sharmila helps him a lot. Shamila meets Koustav. Koustav is from an upper middle class family. Father, Mother and Sister; happy family. Koustav weds Sharmila. Sharmila missed her period after one year. They planned for late night movie. On that day Sharmila was brutally raped by business tycoon Saibal Banerjee's son Roni and his friends. Soumendu launched a court case against them. Saibal tried to harass Soumendu and Koustav's family in many ways. But Soumendu is strict to his decision. In the first hearing everyone blamed Sharmila. Even Koustav says that he doubt the baby is not belongs to him. Court declared Roni and his friends innocent. Sharmila hanged herself. Then Soumendu collects all the evidences and win the case.",Shuvam Roy,"Prantika Das, Saurav Das, Loknath Dey, Surjo Majumder, Kharaj Mukherjee"
2583,tt31214779,Gangs of Sukumara Kurup,2024.0,Comedy,"Five struggling coffee shop owners in Trivandrum cross paths with unsavory characters, leading to a thrilling journey of navigating trouble and finding redemption.",Shebi Chowghat,"Mathews Abraham, Johny Antony, Lal Babu, Gayathri, Sabu Gundukadu"
2584,tt29666630,Kadhale Kadhale,2024.0,unknown,How love and relationships have evolved over the years.,Premnath,"Raj Ayyappa, Bharathiraja, VTV Ganesh, Meenakshi Govindarajan, Mahat Raghavendra"
2585,tt21437674,Bhoothaddam Bhaskar Narayana,2024.0,"Drama, Mystery, Thriller","In a small town in southern India, a rash of unsolved murders over the past 18 years has left the region shrouded in mystery. Despite repeated efforts, local police have failed to find any explanation or suspect.","Purushotham Raaj, Shravan Kumar Tadka","Shiva Kandukuri, Rashi Singh, Varshini Soundararajan, Shivakumar Ramachandravarapu, Divija"
2586,tt15290106,105 Minutes,2024.0,"Horror, Thriller","A young woman living independently experiences unsettling occurrences after shopping. As tension builds, the audience joins her thrilling journey into the unknown.",Raju Dussa,Hansika Motwani
2587,tt15440460,Blue Star,2024.0,"Comedy, Drama, Sport","The cricket captains of Arakkonam, Ranjith and Rajesh, ignite a rivalry that ruins their chances of playing when politics interferes.",S. Jayakumar,"Dhivya Dhuraisamy, Ashok Selvan, Shanthnu Bhagyaraj, Keerthi Pandian, Mullai Arasi"
2588,tt33075455,Adharma Kadhaigal,2024.0,unknown,Adharma a Gangster returns to see his wife during the Corona period.,Kamaraj Vel,"Vetri Sudley, Sakshi Agarwal, Ammu Abhirami, Dhivya Dhuraisamy, Sri Deva"
2589,tt33037915,Manorajyam,2024.0,Drama,"Married to a Malayali bride, a Melbourne businessman's life transforms after testing her fidelity upon discovering his friend's infidelity. Can he embrace trust or risk losing everything?",Rasheed Parakkal,"Issac Paul Achinimadan, Adidev Arun, Arun Ashok, Rayan Bikaadi, Sreejith Gangadharan"
2590,tt32857098,Karki,2024.0,Drama,"Takes on significant issues surrounding the caste system and the struggles faced by lower-class individuals, all while weaving in elements of love and humanity.",Pavithran,"Jai Prakash Reddy, Meenakshi Dinesh, Sadhu Kokila, Bala Rajawadi, Mimicry Gopi"
2591,tt32423978,Rakshana,2024.0,"Crime, Mystery, Thriller","ACP Kiran goes beyond the set of rules and heeds her gut only to realize the system doesn't take her instincts seriously. Notwithstanding the rules she walks into complex and intriguing situations,finding unusual answers to usual questions",Prandeep Thakore,"Vinod Bala, Rajeev Kanakala, Maanas Nagulapalli, Payal Rajput, Sivannarayana"
2592,tt31897917,The Mehta Boys,2024.0,unknown,"A father and son embark on an involuntary 48-hour odyssey, navigating clashing perspectives as they confront the intricate nuances of their strained relationship.",Boman Irani,"Shreya Chaudhry, Boman Irani, Puja Sarup, Harssh Singh, Avinash Tiwary"
2593,tt32897791,Crime Reel,2024.0,Crime,"Mounika, an innocent girl from a remote village, becomes addicted to Instagram reels and social media trends due to her friends. As she pursues her dream of becoming a heroine, she is unexpectedly murdered by someone in the village.",Sanjana Anne,"Siri Chowdary, Abhinaya Krishna, Acharya Krishna, Sunitha Manohar, Ping Pong Surya"
2594,tt31391056,Hot Spot,2024.0,"Comedy, Drama",It features three stories that are humorously evocative and a fourth one that's deeply disturbing.,Vignesh Karthick,"Ammu Abhirami, Aadhitya Baaskar, Janani Iyer, Kalaiyarasan, Gouri Kishan"
2595,tt12695508,Hocus Focus,2024.0,"Action, Crime, Thriller","In a shocking discovery, video footage from multiple hidden cameras unveils a chilling conspiracy surrounding a bank robbery. As the pieces come together, the footage paints a gruesome picture of the heist. ""Are You Being Watched!""",Paierry Dodeja,"Suchhi Kumar, Satinder Singh Gahlot, Sona Bhandari, Gurvesh Pandit, Jittu Naruka"
2596,tt31962330,Sambavasthalathu Ninnum,2024.0,Drama,"A courageous news reporter battles corruption and child abuse, facing challenges along the way. DSP Officer Samuel Johns investigates a complex case surrounding the protagonist, uncovering fraudulent layers.",Sinto David,"Sinseer, Mrunmayi A Mridul, Shivaji Guruvayoor, Dayyana Hameed, Lal Jose"
2597,tt24244300,DeAr,2024.0,"Drama, Family, Romance",A newly married couple faces challenges when the wife's snoring interrupts the husband's sleep. Their struggles depict the compromises needed for a lasting marriage.,Anand Ravichandran,"G.V. Prakash Kumar, Aishwarya Rajesh, Thalaivasal Vijay, Ilavarasu, Kaali Venkat"
2598,tt15516906,Pepe,2024.0,Crime,"Divided by a stream, two groups face off. A brave man stands against the dominant community, challenging their oppression of the other side.",Shreelesh S Nair,"Sandhya Arakere, Raghu Aras, Aruna Balraj, Sandeep Bhaskar, Shashidhar Bhat"
2599,tt32359454,Back Benchers,2024.0,unknown,"Four innocent students lives take an uproarious turn when they move from the front bench to the back, redefining their college experience through newfound perspectives and adventures.",B R Rajshekarb,"Suresh Anusha, Jathin Aryan, Gaurav, Manya Gowda, Namith Gowda"
2600,tt29040554,Jananam: 1947 Pranayam Thudarunnu,2024.0,Drama,Gowri a lone old woman in oldage home decided to go with the care taker shivan After that their life turns in to endless love journey.,Abijith Asokan,"Irshad Ali, Sajadh Bright, Jayarajan Kozhikode, Noby Marcose, Ambi Neenasam"
2601,tt16867258,Sheran Di Kaum Punjabi,2024.0,"Action, Adventure, Drama, History, War",Unknown,Gippy Grewal,"Raghveer Boli, Ravi Dehru, Sanjay Dutt, Gippy Grewal, Harpreet Kaler"
2602,tt9680562,Satyashodhak,2024.0,Biography,A biographical journey depicting the life of Mahatma Jyotirao Phule.,Nilesh Raosaheb Jalamkar,"Amol Bawdekar, Honaji Chauhan, Rajshri Deshpande, Jayshree Gaikwad, Sunil Gajare"
2603,tt30765728,Deenamma Jeevitham,2024.0,Drama,Dev who is working in the film direction department after getting married he gets a call while taking his selfie on his mobile..,Muorali Ramaswamy,"Dev Ballani, Priya Chohan, Saritha Chohan, Balagam Sahadev, Shannu Shaik"
2604,tt31943592,Kartam Bhugtam,2024.0,Thriller,"Dev returns to Bhopal after his father's death to claim property. A paperwork issue leads him to meet Anna, a guru who helps resolve it. His fiancée Jia finds him living poorly, doubting Anna's existence.",Soham Shah,"Shreyas Talpade, Vijay Raaz, Madhoo, Aksha Pardasany, Aakash Amlani"
2605,tt19799528,Parahuna 2,2024.0,"Comedy, Romance","Binder's fiancée, Harjot, abruptly cuts ties after relocating to the UK, prompting Binder to follow suit. His journey leads him to encounters with Zoe, Catherine, and Preet. Only time will tell who is Binder's woman of dreams.",Ksshitij Chaudhary,"Ranjit Bawa, Aditi Sharma, Gurpreet Ghuggi, Ajay Hooda, Barbara Vitorelli"
2606,tt27118258,Saindhav,2024.0,"Action, Crime, Drama, Thriller","The protagonist, with a past, has to cross paths with the underworld if he has to save his daughter from a health crisis and time is running out.",Sailesh Kolanu,"Nawazuddin Siddiqui, Venkatesh Daggubati, Shraddha Srinath, Andrea Jeremiah, Sravanthi Chokkarapu"
2607,tt31152181,Rooban,2024.0,Action,"A childless couple adopts an orphan, but a tiger's arrival in their village fuels superstition. Forest officers restrict movement to catch the tiger. Pilgrims defy orders during a fasting ritual. Four villagers are found dead.",Ayyappan. S,"Vijay Prasad, Gayatri Rema, Arumugam, Charli, Karthikeyan"
2608,tt30007748,Roti Kapda Romance,2024.0,"Comedy, Drama, Romance",Unknown,Vikram Reddy,"Harsha Narra, Tarun Ponugoti, Supraj Ranga, Sandeep Saroj, Nuveksha"
2609,tt15458936,Dukaan,2024.0,Drama,"A girl who becomes a surrogate mother, becoming the relief for couples with issues.","Siddharth Singh, Garima Wahal","Monika Panwar, Insane Ashraf, Vrajesh Hirjee, Sikandar Kher, Piyush Kumar"
2610,tt16450020,Operation Dagon,2024.0,"Action, Adventure, Fantasy, Romance, Sci-Fi",Unknown,Jakee Patel,"Cynthia Rothrock, Federico Castelluccio, Conan Stevens, Laith Wallschleger, Adrian Bouchet"
2611,tt23472798,Little Thomas,2024.0,"Comedy, Drama","The film follows seven year old Thomas and his family, and the ups and downs in their lives. Set in the Goa of the early 90s, it is reminiscent of classics like Malgudi Days and Ruskin Bond.",Kaushal Oza,"Gulshan Devaiah, Rasika Dugal, Hridansh Parekh, Ashok Sen, Hridansh Gokani"
2612,tt28554201,Jee Ve Sohneya Jee,2024.0,Romance,Intricate cross-border love arises between a deliveryman chasing travel dreams and a solo-adventuring student. Lies along their fated journey force difficult consequences. Unpredictable turns reveal an emotional story of enduring love.,"Deepak Thaper, Aaron-Jon North","Imran Abbas, Zafar Abbas, Ketabchi Ash, Praveen Awara, Aman Bal"
2613,tt29113482,Ranna Ch Dhanna,2024.0,unknown,Unknown,Amarjit Singh Saron,"Diljit Dosanjh, Sonam Bajwa, Shehnaaz Gill"
2614,tt29114624,Chhota Bheem and the Curse of Damyaan,2024.0,"Action, Adventure, Comedy, Family, Fantasy",Bheem and his gang travel to the past to king Damyaan and stop him from being immortal.,Rajiv Chilaka,"Yagya Bhasin, Sanjay Bishnoi, Shaji Chaudhary, Daivik Dawar, Divyam Dawar"
2615,tt28325940,Yatra 2,2024.0,"Biography, Drama, History","The life of the former Chief Minister of Andhra Pradesh, the late YS Rajasekhara Reddy.",Mahi v Raghav,"Mammootty, Jiiva, Rajiv Kumar Aneja, Suzanne Bernert, Mahesh Manjrekar"
2616,tt28535416,Tantra,2024.0,Horror,"A timid girl named Rekha possesses an extraordinary power to perceive spirits. When she encounters a malevolent tantric, she's drawn into unraveling dark occult mysteries, putting her life at risk.",Srinivas Gopisetti,"Ananya Nagalla, Dhanush Raghumudri, Temper Vamsi, Saloni Aswani, Meesala Lakshaman"
2617,tt33384716,Punha Ekda Chaurang,2024.0,Thriller,"In a city where justice had failed Nisha, her cries for help were ignored, and her story was forgotten. Then, a mysterious force took matters into its own hands. The men who had ruined her life soon faced a brutal revenge. They were mysteriously killed, with their hands and feet cut off in a way that reminded people of the harsh Chaurang punishment used during Chhatrapati Shivaji Maharaj's time. Inspector Amber was assigned to investigate these killings, but he couldn't stop the violent justice being carried out. As fear spread among the remaining criminals, the person behind these acts stayed hidden, and their reasons were unknown. The time for revenge had begun, bringing a justice no one expected.",Sagar D Mohite,"Omkar Botre, Milind Dastane, Saurabh Gokhale, Amol Jadhav, Mahesh Kokate"
2618,tt33424639,HMM Hug Me More,2024.0,Horror,Unknown,Narasimman Packirisamy,"Narasimman Packirisamy, Anurag Mandal, Sharmila, Sumirah"
2619,tt32523329,Kaliachak: Chapter1,2024.0,Thriller,"In the tranquil yet enigmatic village of Kaliachak, resides Asik. But beneath the serene facade lies a hidden world of deceit and desperation. Struggling under the weight of financial woes and betrayed by those closest to him.",Ratool Mukherjee,"Asim Aktar, Rupanjana Mitra, Mrinmoy Das, Debapratim Dasgupta, Deboprasad Halder"
2620,tt33062754,Pailam Pilaga,2024.0,"Comedy, Drama","In Kothula Gutta, Shiva dreams beyond his village. When love and fate intertwine, an epic journey of challenges and redemption unfolds.",Anand Gurram,"Dubbing Janaki, Sai Teja Kalvakota, Pavani Karanam, Mirchi Kiran, Bhel Prasad"
